Order ID,Ship Mode,Count of Shipping ID
ML-2013-4870,Standard Class,1
ML-2013-5500,Second Class,1
ML-2014-1030,Standard Class,1
ML-2014-1640,Standard Class,1
ML-2014-4160,Standard Class,1
ML-2014-6290,Standard Class,1
ML-2014-720,Standard Class,1
ML-2014-7360,First Class,1
ML-2014-8240,Second Class,1
ML-2014-8670,Second Class,1
MO-2011-110,Standard Class,1
MO-2011-1630,Standard Class,1
MO-2011-1670,First Class,1
MO-2011-2480,Standard Class,1
MO-2011-2710,Second Class,1
MO-2011-2820,Standard Class,1
MO-2011-3170,Second Class,1
MO-2011-3300,Standard Class,1
MO-2011-4000,Standard Class,1
MO-2011-4260,Standard Class,1
MO-2011-4320,Standard Class,1
MO-2011-4350,Standard Class,1
MO-2011-4610,Second Class,1
MO-2011-4750,Standard Class,1
MO-2011-4910,First Class,1
MO-2011-5440,Second Class,1
MO-2011-590,Same Day,1
MO-2011-6140,First Class,1
MO-2011-6300,Standard Class,1
MO-2011-6660,Second Class,1
MO-2011-720,Standard Class,1
MO-2011-7930,First Class,1
MO-2011-8130,First Class,1
MO-2011-8160,Standard Class,1
MO-2011-8370,Standard Class,1
MO-2011-8450,Second Class,1
MO-2011-8850,Standard Class,1
MO-2011-9460,Standard Class,1
MO-2011-9470,Standard Class,1
MO-2012-100,Standard Class,1
MO-2012-1020,Same Day,1
MO-2012-1200,Second Class,1
MO-2012-1820,Second Class,1
MO-2012-2390,Second Class,1
MO-2012-2530,Standard Class,1
MO-2012-2550,Second Class,1
MO-2012-2660,Standard Class,1
MO-2012-3020,Standard Class,1
MO-2012-3720,Standard Class,1
MO-2012-4180,Same Day,1
MO-2012-4200,Standard Class,1
MO-2012-4230,Standard Class,1
MO-2012-4400,Standard Class,1
MO-2012-4550,Same Day,1
MO-2012-4700,Standard Class,1
MO-2012-4720,Second Class,1
MO-2012-4890,Standard Class,1
MO-2012-5500,Same Day,1
MO-2012-5550,First Class,1
MO-2012-5570,Standard Class,1
MO-2012-5730,Standard Class,1
MO-2012-5940,Second Class,1
MO-2012-6660,Second Class,1
MO-2012-7090,Standard Class,1
MO-2012-7280,Second Class,1
MO-2012-7520,Second Class,1
MO-2012-7840,Same Day,1
MO-2012-7870,Standard Class,1
MO-2012-7930,Standard Class,1
MO-2012-7980,Standard Class,1
MO-2012-8110,Standard Class,1
MO-2012-8540,Standard Class,1
MO-2012-8580,Second Class,1
MO-2012-880,Second Class,1
MO-2012-9380,Standard Class,1
MO-2012-9460,Standard Class,1
MO-2012-9920,Standard Class,1
MO-2013-0,Standard Class,1
MO-2013-1100,Standard Class,1
MO-2013-1120,Standard Class,1
MO-2013-1460,Second Class,1
MO-2013-1730,Second Class,1
MO-2013-1800,Second Class,1
MO-2013-1880,Standard Class,1
MO-2013-2020,Standard Class,1
MO-2013-2310,Second Class,1
MO-2013-2400,Second Class,1
MO-2013-2970,Standard Class,1
MO-2013-300,Same Day,1
MO-2013-3010,First Class,1
MO-2013-3050,Standard Class,1
MO-2013-3340,Standard Class,1
MO-2013-3680,Second Class,1
MO-2013-3740,Second Class,1
MO-2013-3840,Standard Class,1
MO-2013-4180,Standard Class,1
MO-2013-4200,Standard Class,1
MO-2013-4260,Standard Class,1
MO-2013-4760,Standard Class,1
MO-2013-4900,Standard Class,1
MO-2013-5150,Standard Class,1
MO-2013-5310,First Class,1
MO-2013-5330,Second Class,1
MO-2013-5360,Standard Class,1
MO-2013-5590,Standard Class,1
MO-2013-5660,Same Day,1
MO-2013-570,Standard Class,1
MO-2013-5760,Second Class,1
MO-2013-5910,Standard Class,1
MO-2013-5960,Second Class,1
MO-2013-60,First Class,1
MO-2013-6060,Same Day,1
MO-2013-6160,Standard Class,1
MO-2013-6290,First Class,1
MO-2013-6320,Second Class,1
MO-2013-6410,Second Class,1
MO-2013-6430,First Class,1
MO-2013-6540,Standard Class,1
MO-2013-6550,Same Day,1
MO-2013-6710,Standard Class,1
MO-2013-6910,Standard Class,1
MO-2013-7230,Second Class,1
MO-2013-7280,First Class,1
MO-2013-7390,First Class,1
MO-2013-7500,Standard Class,1
MO-2013-7510,Standard Class,1
MO-2013-8380,Standard Class,1
MO-2013-840,Standard Class,1
MO-2013-8440,First Class,1
MO-2013-8580,Standard Class,1
MO-2013-860,Standard Class,1
MO-2013-8630,Same Day,1
MO-2013-8650,Standard Class,1
MO-2013-8660,Standard Class,1
MO-2013-8690,Same Day,1
MO-2013-8740,Standard Class,1
MO-2013-8860,Standard Class,1
MO-2013-9040,Standard Class,1
MO-2013-9230,Standard Class,1
MO-2013-9260,Standard Class,1
MO-2013-9520,First Class,1
MO-2013-9540,Standard Class,1
MO-2013-9800,Standard Class,1
MO-2014-1810,Standard Class,1
MO-2014-190,Same Day,1
MO-2014-1900,Standard Class,1
MO-2014-2000,Second Class,1
MO-2014-2060,Standard Class,1
MO-2014-210,Standard Class,1
MO-2014-2280,Standard Class,1
MO-2014-2350,Standard Class,1
MO-2014-2510,Standard Class,1
MO-2014-2560,Standard Class,1
MO-2014-3020,Standard Class,1
MO-2014-3190,Standard Class,1
MO-2014-3260,Standard Class,1
MO-2014-3370,Second Class,1
MO-2014-340,First Class,1
MO-2014-3410,Standard Class,1
MO-2014-3430,Second Class,1
MO-2014-360,Standard Class,1
MO-2014-380,Standard Class,1
MO-2014-3850,Standard Class,1
MO-2014-4020,First Class,1
MO-2014-4050,First Class,1
MO-2014-410,Standard Class,1
MO-2014-4100,First Class,1
MO-2014-4160,Standard Class,1
MO-2014-4410,Standard Class,1
MO-2014-4420,Standard Class,1
MO-2014-4550,Standard Class,1
MO-2014-4650,Standard Class,1
MO-2014-4820,Standard Class,1
MO-2014-4870,Standard Class,1
MO-2014-4880,Standard Class,1
MO-2014-4970,Standard Class,1
MO-2014-5060,Standard Class,1
MO-2014-5270,Second Class,1
MO-2014-5580,Second Class,1
MO-2014-5620,Standard Class,1
MO-2014-5630,Standard Class,1
MO-2014-5660,Second Class,1
MO-2014-6030,First Class,1
MO-2014-6060,Standard Class,1
MO-2014-6300,Standard Class,1
MO-2014-6360,Standard Class,1
MO-2014-6460,Standard Class,1
MO-2014-6590,Standard Class,1
MO-2014-660,Standard Class,1
MO-2014-6730,Same Day,1
MO-2014-6930,Second Class,1
MO-2014-6990,Second Class,1
MO-2014-7020,Standard Class,1
MO-2014-7060,Second Class,1
MO-2014-7300,Second Class,1
MO-2014-7360,Standard Class,1
MO-2014-740,Standard Class,1
MO-2014-7450,Standard Class,1
MO-2014-7630,Standard Class,1
MO-2014-7790,Standard Class,1
MO-2014-780,Second Class,1
MO-2014-7810,Standard Class,1
MO-2014-7850,Second Class,1
MO-2014-7900,Standard Class,1
MO-2014-8000,Standard Class,1
MO-2014-8260,Standard Class,1
MO-2014-8340,Standard Class,1
MO-2014-8700,First Class,1
MO-2014-8720,Standard Class,1
MO-2014-8800,Standard Class,1
MO-2014-890,Second Class,1
MO-2014-9070,Standard Class,1
MO-2014-9330,Standard Class,1
MO-2014-940,Second Class,1
MO-2014-9540,Standard Class,1
MO-2014-9640,Standard Class,1
MO-2014-9670,Same Day,1
MO-2014-9770,Standard Class,1
MO-2014-9830,Second Class,1
MR-2012-4470,Standard Class,1
MR-2013-8020,Standard Class,1
MR-2013-900,Standard Class,1
MR-2014-4110,Standard Class,1
MR-2014-6950,Second Class,1
MR-2014-7890,Standard Class,1
MR-2014-8340,First Class,1
MR-2014-9020,Standard Class,1
MW-2014-1790,Standard Class,1
MW-2014-7130,Second Class,1
MX-2011-100125,Standard Class,1
MX-2011-100174,Second Class,1
MX-2011-100195,Same Day,1
MX-2011-100335,Second Class,1
MX-2011-100384,Standard Class,1
MX-2011-100587,Second Class,1
MX-2011-100762,First Class,1
MX-2011-100790,Standard Class,1
MX-2011-101105,Standard Class,1
MX-2011-101175,Second Class,1
MX-2011-101329,Standard Class,1
MX-2011-101518,Same Day,1
MX-2011-101567,Standard Class,1
MX-2011-101665,Standard Class,1
MX-2011-101861,Standard Class,1
MX-2011-102113,Standard Class,1
MX-2011-102127,Second Class,1
MX-2011-102344,Second Class,1
MX-2011-102421,Standard Class,1
MX-2011-102568,Standard Class,1
MX-2011-102771,Second Class,1
MX-2011-102988,Standard Class,1
MX-2011-103184,Standard Class,1
MX-2011-103331,Standard Class,1
MX-2011-103345,Standard Class,1
MX-2011-103506,First Class,1
MX-2011-103541,Standard Class,1
MX-2011-103709,Standard Class,1
MX-2011-103849,Second Class,1
MX-2011-103898,Standard Class,1
MX-2011-104626,Standard Class,1
MX-2011-104752,Standard Class,1
MX-2011-104794,Standard Class,1
MX-2011-104836,Standard Class,1
MX-2011-104892,Standard Class,1
MX-2011-105025,Standard Class,1
MX-2011-105186,Standard Class,1
MX-2011-105298,Standard Class,1
MX-2011-105305,Standard Class,1
MX-2011-105494,Same Day,1
MX-2011-105564,Second Class,1
MX-2011-105683,Standard Class,1
MX-2011-105893,First Class,1
MX-2011-105998,Standard Class,1
MX-2011-106117,First Class,1
MX-2011-106159,Second Class,1
MX-2011-106173,Standard Class,1
MX-2011-106264,First Class,1
MX-2011-106334,Standard Class,1
MX-2011-106390,Standard Class,1
MX-2011-106523,First Class,1
MX-2011-106775,Standard Class,1
MX-2011-106803,Standard Class,1
MX-2011-106943,Standard Class,1
MX-2011-106985,Second Class,1
MX-2011-107132,Second Class,1
MX-2011-107195,Standard Class,1
MX-2011-107328,Standard Class,1
MX-2011-107349,Second Class,1
MX-2011-107370,Second Class,1
MX-2011-107482,Same Day,1
MX-2011-107629,Second Class,1
MX-2011-107643,Standard Class,1
MX-2011-107706,Standard Class,1
MX-2011-107748,Second Class,1
MX-2011-107993,Second Class,1
MX-2011-108077,Standard Class,1
MX-2011-108112,First Class,1
MX-2011-108175,First Class,1
MX-2011-108301,Second Class,1
MX-2011-108350,Standard Class,1
MX-2011-108504,Standard Class,1
MX-2011-108539,Second Class,1
MX-2011-108560,First Class,1
MX-2011-108595,Second Class,1
MX-2011-108749,Standard Class,1
MX-2011-108770,Standard Class,1
MX-2011-108875,Second Class,1
MX-2011-108994,Same Day,1
MX-2011-109029,First Class,1
MX-2011-109155,Standard Class,1
MX-2011-109169,Second Class,1
MX-2011-109190,Standard Class,1
MX-2011-109239,Standard Class,1
MX-2011-109267,Standard Class,1
MX-2011-109323,Second Class,1
MX-2011-109365,Standard Class,1
MX-2011-109414,Standard Class,1
MX-2011-109596,Standard Class,1
MX-2011-109603,First Class,1
MX-2011-109715,Second Class,1
MX-2011-109869,Standard Class,1
MX-2011-109876,Standard Class,1
MX-2011-110100,Standard Class,1
MX-2011-110212,Second Class,1
MX-2011-110275,First Class,1
MX-2011-110429,First Class,1
MX-2011-110555,Standard Class,1
MX-2011-110583,Second Class,1
MX-2011-111059,Same Day,1
MX-2011-111255,Second Class,1
MX-2011-111318,Standard Class,1
MX-2011-111458,Standard Class,1
MX-2011-111766,Second Class,1
MX-2011-111843,Standard Class,1
MX-2011-111920,Standard Class,1
MX-2011-112130,Standard Class,1
MX-2011-112277,Standard Class,1
MX-2011-112319,Standard Class,1
MX-2011-112795,Standard Class,1
MX-2011-112914,Standard Class,1
MX-2011-113243,First Class,1
MX-2011-114405,First Class,1
MX-2011-114615,First Class,1
MX-2011-114685,Second Class,1
MX-2011-114741,Standard Class,1
MX-2011-114790,Standard Class,1
MX-2011-114804,First Class,1
MX-2011-114909,Standard Class,1
MX-2011-115014,Standard Class,1
MX-2011-115140,Standard Class,1
MX-2011-115322,Second Class,1
MX-2011-115329,Standard Class,1
MX-2011-115490,Second Class,1
MX-2011-115560,Second Class,1
MX-2011-115609,Same Day,1
MX-2011-115644,Standard Class,1
MX-2011-115651,Second Class,1
MX-2011-115686,Standard Class,1
MX-2011-115784,Standard Class,1
MX-2011-115826,Standard Class,1
MX-2011-115840,Standard Class,1
MX-2011-116218,Standard Class,1
MX-2011-116246,Second Class,1
MX-2011-116281,Standard Class,1
MX-2011-116309,Standard Class,1
MX-2011-116379,Standard Class,1
MX-2011-116393,Same Day,1
MX-2011-116512,First Class,1
MX-2011-117107,Standard Class,1
MX-2011-117114,First Class,1
MX-2011-117226,Standard Class,1
MX-2011-117359,Standard Class,1
MX-2011-117485,Second Class,1
MX-2011-117709,Same Day,1
MX-2011-117926,Standard Class,1
MX-2011-118017,Second Class,1
MX-2011-118087,Same Day,1
MX-2011-118136,Second Class,1
MX-2011-118234,Second Class,1
MX-2011-118465,Standard Class,1
MX-2011-118500,Standard Class,1
MX-2011-118549,Standard Class,1
MX-2011-118633,Standard Class,1
MX-2011-118731,Standard Class,1
MX-2011-118780,First Class,1
MX-2011-118983,First Class,1
MX-2011-119746,Standard Class,1
MX-2011-119977,Standard Class,1
MX-2011-120054,First Class,1
MX-2011-120082,Standard Class,1
MX-2011-120096,Standard Class,1
MX-2011-120180,Standard Class,1
MX-2011-120397,Second Class,1
MX-2011-120418,Standard Class,1
MX-2011-120502,Standard Class,1
MX-2011-120586,Standard Class,1
MX-2011-120649,First Class,1
MX-2011-120677,Standard Class,1
MX-2011-120719,Standard Class,1
MX-2011-120929,Second Class,1
MX-2011-121041,Standard Class,1
MX-2011-121202,Second Class,1
MX-2011-121244,Standard Class,1
MX-2011-121251,Standard Class,1
MX-2011-121300,Same Day,1
MX-2011-121433,Standard Class,1
MX-2011-121524,First Class,1
MX-2011-121671,Standard Class,1
MX-2011-121790,Standard Class,1
MX-2011-121874,Standard Class,1
MX-2011-121979,Standard Class,1
MX-2011-122049,Same Day,1
MX-2011-122196,Standard Class,1
MX-2011-122210,Second Class,1
MX-2011-122434,Standard Class,1
MX-2011-122595,First Class,1
MX-2011-122644,Second Class,1
MX-2011-122679,Standard Class,1
MX-2011-122728,First Class,1
MX-2011-122735,Same Day,1
MX-2011-122847,First Class,1
MX-2011-122994,Standard Class,1
MX-2011-123218,Second Class,1
MX-2011-123407,Second Class,1
MX-2011-123414,Second Class,1
MX-2011-123624,Second Class,1
MX-2011-123883,First Class,1
MX-2011-123911,Second Class,1
MX-2011-123960,Second Class,1
MX-2011-123995,Standard Class,1
MX-2011-124030,Standard Class,1
MX-2011-124142,Standard Class,1
MX-2011-124170,Second Class,1
MX-2011-124233,Same Day,1
MX-2011-124338,Standard Class,1
MX-2011-124408,Standard Class,1
MX-2011-124527,Standard Class,1
MX-2011-124555,Standard Class,1
MX-2011-124688,Standard Class,1
MX-2011-125045,First Class,1
MX-2011-125059,Standard Class,1
MX-2011-125087,Standard Class,1
MX-2011-125171,Standard Class,1
MX-2011-125227,Standard Class,1
MX-2011-125703,Second Class,1
MX-2011-125815,Standard Class,1
MX-2011-125843,First Class,1
MX-2011-125871,Second Class,1
MX-2011-125920,Standard Class,1
MX-2011-125983,Standard Class,1
MX-2011-126375,First Class,1
MX-2011-126508,Standard Class,1
MX-2011-126592,Standard Class,1
MX-2011-126641,First Class,1
MX-2011-126648,Standard Class,1
MX-2011-126893,First Class,1
MX-2011-126907,Standard Class,1
MX-2011-126949,First Class,1
MX-2011-126991,Standard Class,1
MX-2011-127089,Second Class,1
MX-2011-127096,Standard Class,1
MX-2011-127138,Standard Class,1
MX-2011-127145,Standard Class,1
MX-2011-127194,Standard Class,1
MX-2011-127215,First Class,1
MX-2011-127250,Standard Class,1
MX-2011-127558,Same Day,1
MX-2011-127670,Standard Class,1
MX-2011-127782,Standard Class,1
MX-2011-128034,Standard Class,1
MX-2011-128083,First Class,1
MX-2011-128104,Second Class,1
MX-2011-128111,Second Class,1
MX-2011-128356,Same Day,1
MX-2011-128447,Standard Class,1
MX-2011-128538,Standard Class,1
MX-2011-128699,Standard Class,1
MX-2011-128825,Standard Class,1
MX-2011-128902,Standard Class,1
MX-2011-128916,Standard Class,1
MX-2011-129259,Standard Class,1
MX-2011-129420,First Class,1
MX-2011-129553,Standard Class,1
MX-2011-129567,First Class,1
MX-2011-129826,Second Class,1
MX-2011-130008,First Class,1
MX-2011-130064,Standard Class,1
MX-2011-130148,Standard Class,1
MX-2011-130218,Standard Class,1
MX-2011-130400,First Class,1
MX-2011-130757,Second Class,1
MX-2011-130981,Standard Class,1
MX-2011-131009,Standard Class,1
MX-2011-131023,Standard Class,1
MX-2011-131240,Standard Class,1
MX-2011-131324,Standard Class,1
MX-2011-131352,Second Class,1
MX-2011-131359,Second Class,1
MX-2011-131478,Same Day,1
MX-2011-131618,Same Day,1
MX-2011-131639,Standard Class,1
MX-2011-131688,Standard Class,1
MX-2011-131709,Standard Class,1
MX-2011-131779,Standard Class,1
MX-2011-131828,Second Class,1
MX-2011-131856,Standard Class,1
MX-2011-131933,Second Class,1
MX-2011-131996,Standard Class,1
MX-2011-132059,Standard Class,1
MX-2011-132066,Standard Class,1
MX-2011-132101,Standard Class,1
MX-2011-132213,Second Class,1
MX-2011-132479,First Class,1
MX-2011-132570,Standard Class,1
MX-2011-132584,First Class,1
MX-2011-132598,Standard Class,1
MX-2011-132605,Second Class,1
MX-2011-132794,Standard Class,1
MX-2011-132815,Second Class,1
MX-2011-132829,Standard Class,1
MX-2011-132878,Standard Class,1
MX-2011-133319,First Class,1
MX-2011-133466,Standard Class,1
MX-2011-133564,Standard Class,1
MX-2011-133627,Standard Class,1
MX-2011-133662,Standard Class,1
MX-2011-133816,Standard Class,1
MX-2011-133844,First Class,1
MX-2011-133956,Standard Class,1
MX-2011-134250,Standard Class,1
MX-2011-134425,Standard Class,1
MX-2011-134488,Second Class,1
MX-2011-134684,Standard Class,1
MX-2011-134705,Standard Class,1
MX-2011-134824,Standard Class,1
MX-2011-134873,Second Class,1
MX-2011-135020,First Class,1
MX-2011-135104,First Class,1
MX-2011-135251,Standard Class,1
MX-2011-135342,Standard Class,1
MX-2011-135398,Standard Class,1
MX-2011-135440,Second Class,1
MX-2011-135552,Standard Class,1
MX-2011-135573,Second Class,1
MX-2011-135594,Standard Class,1
MX-2011-135601,Standard Class,1
MX-2011-135629,Same Day,1
MX-2011-135783,Standard Class,1
MX-2011-135979,Standard Class,1
MX-2011-136245,Standard Class,1
MX-2011-136322,Standard Class,1
MX-2011-136371,Standard Class,1
MX-2011-136399,Standard Class,1
MX-2011-136476,First Class,1
MX-2011-136546,Standard Class,1
MX-2011-136602,Standard Class,1
MX-2011-136630,Standard Class,1
MX-2011-137043,Standard Class,1
MX-2011-137064,Second Class,1
MX-2011-137120,Second Class,1
MX-2011-137316,Standard Class,1
MX-2011-137603,Standard Class,1
MX-2011-137652,Standard Class,1
MX-2011-137764,Standard Class,1
MX-2011-137897,Second Class,1
MX-2011-137904,Standard Class,1
MX-2011-137946,First Class,1
MX-2011-138002,Second Class,1
MX-2011-138457,Standard Class,1
MX-2011-138632,Standard Class,1
MX-2011-138716,First Class,1
MX-2011-139024,Standard Class,1
MX-2011-139136,Standard Class,1
MX-2011-139199,Standard Class,1
MX-2011-139311,Standard Class,1
MX-2011-139542,Second Class,1
MX-2011-139731,First Class,1
MX-2011-139815,First Class,1
MX-2011-139983,First Class,1
MX-2011-140032,Standard Class,1
MX-2011-140074,Second Class,1
MX-2011-140081,Standard Class,1
MX-2011-140116,Second Class,1
MX-2011-140340,Second Class,1
MX-2011-140389,Standard Class,1
MX-2011-140445,Second Class,1
MX-2011-140536,First Class,1
MX-2011-140641,Standard Class,1
MX-2011-140648,Standard Class,1
MX-2011-140697,Standard Class,1
MX-2011-140725,Standard Class,1
MX-2011-140809,Same Day,1
MX-2011-140851,Standard Class,1
MX-2011-140886,First Class,1
MX-2011-140900,Second Class,1
MX-2011-141131,Standard Class,1
MX-2011-141187,Standard Class,1
MX-2011-141376,Standard Class,1
MX-2011-141397,Standard Class,1
MX-2011-141467,Second Class,1
MX-2011-141530,Standard Class,1
MX-2011-141705,Standard Class,1
MX-2011-141726,Second Class,1
MX-2011-141782,Second Class,1
MX-2011-141894,First Class,1
MX-2011-141964,First Class,1
MX-2011-142013,Standard Class,1
MX-2011-142097,Second Class,1
MX-2011-142293,Standard Class,1
MX-2011-142307,Standard Class,1
MX-2011-142482,Second Class,1
MX-2011-142545,First Class,1
MX-2011-142776,First Class,1
MX-2011-143140,Standard Class,1
MX-2011-143168,Second Class,1
MX-2011-143238,Standard Class,1
MX-2011-143280,Same Day,1
MX-2011-143308,Standard Class,1
MX-2011-143336,First Class,1
MX-2011-143364,Standard Class,1
MX-2011-143497,First Class,1
MX-2011-143812,Second Class,1
MX-2011-144022,Second Class,1
MX-2011-144162,First Class,1
MX-2011-144183,Standard Class,1
MX-2011-144232,Standard Class,1
MX-2011-144260,Second Class,1
MX-2011-144463,Standard Class,1
MX-2011-144477,Standard Class,1
MX-2011-144603,Standard Class,1
MX-2011-144680,Standard Class,1
MX-2011-144743,First Class,1
MX-2011-144827,Second Class,1
MX-2011-144883,Standard Class,1
MX-2011-145030,Second Class,1
